SK_ID_CURR,TARGET
100001,0.11814068631247668
100005,0.13174954353624121
100013,0.04191617945584532
100028,0.10380383657803038
100038,0.16705437208414703
100042,0.11614268368755772
100057,0.04326853440863691
100065,0.1591979047977598
100066,0.05202457013291503
100067,0.31988283538568235
100074,0.0908062406471968
100090,0.08047344032161517
100091,0.11662603577076366
100092,0.09931606961930138
100106,0.07461101895899973
100107,0.1407326598626358
100109,0.0853741131986125
100117,0.10144895827431302
100128,0.17387212431776658
100141,0.06749022711721095
100150,0.07662279936038771
100168,0.06271795909978846
100169,0.13667570392531078
100170,0.1119663365287797
100171,0.06609100740381085
100172,0.13191097331679408
100184,0.22738274093190516
100187,0.21771871645597446
100212,0.12896196761816542
100222,0.09452266270404225
100223,0.03972670389498606
100232,0.09427293821633169
100241,0.16629420604265618
100245,0.07645706704905013
100253,0.03379582713712688
100256,0.07600241036696119
100271,0.20673997534842686
100278,0.248298966919825
100280,0.05426933350230871
100306,0.2020617381164184
100311,0.10371708783947393
100312,0.058017051553623425
100330,0.11373360826546258
100331,0.07498403832848125
100352,0.12720214730365406
100358,0.14914593667621198
100367,0.13569596248186078
100382,0.16221506119442808
100384,0.07821107071567387
100385,0.10636589097041682
100386,0.08754782362017809
100399,0.0897235027504648
100404,0.11478138526236253
100416,0.02907707452533269
100422,0.1304117864984889
100426,0.09444377428213148
100438,0.08841065561805836
100444,0.2197865559237938
100445,0.15038399910309583
100446,0.14337644290164564
100447,0.15726928588441902
100450,0.19762748812052236
100466,0.06688887460638195
100483,0.04184052258432959
100484,0.1868496793933612
100494,0.050339180580498646
100510,0.19236315797651016
100512,0.11731450987845404
100517,0.048026405507110466
100548,0.11243401477836996
100551,0.10677875997394044
100552,0.14341441975337857
100553,0.0376347964673563
100561,0.22426918947693938
100568,0.3095214226419969
100569,0.11701408028192514
100591,0.09498245583009679
100592,0.1471517009384832
100602,0.09453150049990862
100607,0.05430738041563767
100613,0.11813948065159546
100617,0.1321323864808652
100618,0.07568319827905334
100622,0.1423532765566894
100625,0.1287474882294877
100677,0.10156571999644635
100699,0.08928488269459998
100702,0.2549601814488429
100711,0.1241517564631755
100729,0.1316675170199148
100740,0.1357379917666423
100744,0.12655755162402949
100745,0.1488785835738683
100747,0.13271244756100034
100751,0.2927274785072193
100752,0.10405741129988959
100753,0.20929644849631568
100754,0.20425840411719298
100760,0.0816685661037035
100762,0.10843246411474286
100763,0.18294693766963072
100765,0.04291484574771823
100770,0.16068932494847105
100772,0.03785343846140393
100777,0.04295231526097095
100791,0.09004983641998027
100792,0.04352449015924226
100797,0.04759758159373379
100823,0.07397273302150971
100826,0.07782048409464497
100830,0.09339898787262499
100836,0.301867558239201
100872,0.14874149598775024
100910,0.08508015015707641
100913,0.1208214365397383
100918,0.042530360130125934
100931,0.0342327080718156
100952,0.10296273017815878
100953,0.12238620422504586
100965,0.1997779633134531
100970,0.06337286312760587
100982,0.13107547808598657
100983,0.10089469874030697
100984,0.07544698014869496
100987,0.17113966466238634
100997,0.09653357995882264
100998,0.1866172404754819
101002,0.19609358859412468
101005,0.1595082402906117
101008,0.13542627762696183
101020,0.09918786244037124
101021,0.08646996464976339
101024,0.055892146726943294
101025,0.1501047984281955
101026,0.10385436199826606
101031,0.09088969655556454
101041,0.11002132890299805
101051,0.08617425734415443
101055,0.11018488667799266
101056,0.267225226087125
101057,0.08115199251697003
101064,0.09632688649280388
101079,0.13287950746917587
101087,0.13080622952859905
101090,0.11700272043687837
101092,0.0924306178055309
101097,0.12297098307805157
101099,0.06891405928531194
101107,0.13462810208101772
101118,0.12563416330372318
101125,0.07269692446719385
101126,0.04950930024403654
101128,0.06544383634473824
101136,0.14185394939094675
101140,0.15381668821206804
101149,0.13984522296876295
101160,0.12301975981450243
101169,0.19337282225343466
101181,0.08628900772605924
101186,0.11633118667812363
101190,0.11735370801922045
101193,0.17391552372483599
101194,0.11421160923919292
101198,0.152352019371717
101200,0.1500398377484076
101204,0.06446415470384698
101211,0.17101224259346992
101213,0.11142627787509772
101223,0.07082317124847883
101225,0.13361251554531012
101237,0.13359362086665894
101243,0.12678276803462066
101244,0.17761694252895174
101258,0.1828893182491027
101259,0.16036917157302075
101268,0.14831822264748748
101269,0.047950120251076686
101271,0.14880219018249863
101279,0.17314631386358662
101281,0.17449956991965265
101287,0.12658606844890927
101292,0.09127769212499054
101294,0.16185898188398792
101296,0.1466699975496103
101297,0.0665030987277519
101299,0.11580154246171129
101301,0.07803094433938021
101305,0.2262772759741487
101308,0.2053884312590974
101318,0.19310741692354827
101327,0.17277289674268695
101329,0.06007871901671471
101332,0.14645073055310504
101337,0.09059205686512285
101343,0.15780171729624418
101345,0.03442533309663331
101346,0.035043164132502864
101353,0.14173633645390152
101354,0.1587151200439205
101355,0.09131412129677553
101356,0.10854955060524121
101362,0.1093200713791684
101363,0.22078409151313724
101365,0.10635037694333022
101366,0.10489747311703455
101367,0.17951833782549864
101368,0.07730337457901984
101374,0.11493719212370251
101380,0.0449270403009327
101383,0.06553212899965877
101398,0.12275605758597585
101399,0.17100853200926225
101401,0.13675444908229223
101412,0.18205295864326818
101426,0.1318357035942787
101427,0.23154527255020316
101428,0.29568182007808985
101429,0.09675038835749121
101434,0.06976724930349279
101440,0.11330862269806138
101448,0.10205735677915548
101449,0.11282119037055231
101465,0.03864536411243279
101467,0.1017957176846467
101472,0.10399045121713855
101478,0.22918037137685615
101497,0.17004971468595514
101504,0.23901342887718896
101547,0.05084021510248078
101548,0.10726113877211567
101555,0.14513968011439632
101570,0.07626196323410132
101572,0.08888089440890527
101578,0.06261614975337886
101580,0.20066242172506882
101588,0.1768906233989761
101602,0.09585169302060527
101610,0.12668924490072198
101614,0.13039703674352288
101616,0.12036165876702126
101643,0.09750872345818706
101644,0.1772302356785345
101649,0.17338221249627148
101650,0.09785170437551757
101665,0.10832831990847669
101667,0.1634872280408961
101669,0.14649458395604956
101674,0.08748701597874034
101675,0.12223639842590779
101678,0.10399159776381264
101682,0.08382319403747675
101686,0.10812870882210096
101697,0.140634108929776
101700,0.19069270094578378
101711,0.07431032897482426
101714,0.16529619237048188
101715,0.21776680565744339
101728,0.11435213280502766
101732,0.11840660776654058
101757,0.23003598637775757
101758,0.0673748192078741
101759,0.10104300525039447
101762,0.03298395924978209
101764,0.0758445474176934
101780,0.2765080163651364
101784,0.07966826623184663
101789,0.11903117067468606
101816,0.18704484127662369
101819,0.07937235766301776
101827,0.06805385047139541
101863,0.15658788172688046
101867,0.09328042404934977
101870,0.18487751834958918
101873,0.18636717038896236
101878,0.15856091029099603
101879,0.1116124997181457
101880,0.08918897515927621
101887,0.0968468655411448
101897,0.1345593400235746
101901,0.09872133163604394
101903,0.20577941163111219
101920,0.09376804766205867
101921,0.1399277508513708
101922,0.17091721204123952
101961,0.1756078228311457
101962,0.12094387294513144
101971,0.09135746861898278
101976,0.190142339960016
102002,0.09436154756252416
102005,0.0873733399658073
102007,0.3120096980338014
102017,0.07162786803696136
102019,0.23091418272058786
102029,0.12511583051329925
102051,0.15298551489324472
102052,0.04588694181403396
102054,0.10145949737968804
102062,0.08179319176717663
102067,0.19947870100954368
102068,0.20702440240174805
102070,0.1583296103493066
102090,0.13832843978615197
102092,0.09817468358352015
102099,0.12907849445279576
102100,0.12242087023914165
102112,0.10042149715745863
102113,0.10010805817366711
102122,0.29530759354404434
102123,0.13721282160507633
102125,0.08506332627122762
102126,0.16700119263176205
102146,0.17515322458351748
102147,0.1625799030654197
102151,0.07465185317956227
102158,0.18349640920959
102159,0.1451853572895912
102162,0.1662868161484363
102165,0.04782877718823138
102166,0.07473336124693274
102174,0.08471543247812971
102193,0.13915351767565767
102198,0.09959913244167815
102205,0.07788253498282444
102206,0.07090267177277564
102218,0.08881487027775795
102221,0.06812649509491651
102230,0.11942707732190717
102238,0.07569736988031138
102248,0.14573589942033074
102252,0.2412088046744229
102259,0.08096075914018452
102262,0.09808709804531039
102273,0.19049018487544217
102286,0.10702202022300124
102293,0.06847389257658704
102294,0.05213552195288502
102296,0.1695606236433793
102298,0.11276516422964773
102303,0.1043563706975028
102309,0.16444171692733314
102315,0.06548370025838243
102340,0.03572264738876083
102342,0.15713616047091686
102344,0.13736831822941206
102346,0.0953264498459364
102347,0.16288893963718448
102374,0.09546873810543502
102380,0.06864101580053619
102387,0.04580016520217822
102393,0.1838451257030322
102403,0.05571674157337927
102413,0.12123773501704939
102414,0.09465025975675659
102415,0.04784779960467956
102416,0.11047165689343412
102439,0.13580781369963504
102441,0.07509346433243604
102443,0.04320906736905357
102444,0.08151389451660318
102445,0.1650821614063654
102448,0.12799261776701068
102449,0.12260477885268405
102450,0.2031913811159592
102456,0.12309256379735717
102458,0.12911666778153405
102459,0.08637380991485
102465,0.15501185513969337
102470,0.1219209409844356
102471,0.12121639376882526
102475,0.07674513285090881
102476,0.1023978260501154
102506,0.10422420206329219
102509,0.1611971873509724
102519,0.1084065751173659
102522,0.13961132715396787
102545,0.09514652078999893
102549,0.07637898506831094
102562,0.06716482302725596
102563,0.11245913112883735
102568,0.12856352819755723
102582,0.09724629132615109
102592,0.07839266818726098
102597,0.1384746485822074
102605,0.06647741901773306
102614,0.08319983869049008
102617,0.10694072078445185
102634,0.11577247115202352
102652,0.10668538982417461
102655,0.09074143584661144
102671,0.13541177557607006
102694,0.13905477695721596
102701,0.11550127388086004
102703,0.07537261058832852
102704,0.16115004103695618
102713,0.27436240026061104
102720,0.18399357560536267
102731,0.12120526842779654
102733,0.06416159963485649
102749,0.06017457538651642
102755,0.16340188533756514
102763,0.08479134579511063
102770,0.10109784934408697
102772,0.09930201139792974
102799,0.18430964952975668
102838,0.16597500449001268
102854,0.17022931866380947
102862,0.09220836414093359
102863,0.09297994771512777
102867,0.08399892562143671
102868,0.08238003050990289
102878,0.12504182569528513
102887,0.1689358925077538
102898,0.18178923254191168
102904,0.16801998320807018
102912,0.08660036419164792
102919,0.10831409533144383
102927,0.20612635855587313
102932,0.05572220378614814
102933,0.12152225150447452
102935,0.1540233467659886
102958,0.11952390858934683
102969,0.15461766587505615
102971,0.09589730505506877
102975,0.18702089470313626
102979,0.16179982740932788
102982,0.1162485300971916
102987,0.15763030209101428
102989,0.11595380371555214
102995,0.15483538276426795
102996,0.17416762050155313
103000,0.11468312960206474
103001,0.1416781316232538
103004,0.10708968459704929
103010,0.04982550012203906
103025,0.14794849443271293
103029,0.13334216679483174
103046,0.12423749842712946
103056,0.12945863409997155
103062,0.2369737891920198
103078,0.06535409863192193
103083,0.0778766821218656
103092,0.17254878374668323
103096,0.13987343065009308
103097,0.1484729433165241
103102,0.17180836855409423
103112,0.08615739762431125
103132,0.1396074394383846
103144,0.13318462753888033
103145,0.17846655161275063
103146,0.1545659587834719
103147,0.1652582034465388
103158,0.08468774200668307
103171,0.11322374312464305
103173,0.11391312506837525
103184,0.077752137010121
103195,0.21944948786607568
103196,0.027993395930125765
103206,0.07334092954430675
103230,0.1661604592764442
103231,0.14868161282802123
103232,0.12150464910089034
103239,0.08709950563938604
103240,0.081101823929956
103243,0.13435229818704506
103252,0.1384338258710094
103258,0.039468244156842004
103259,0.11997785298712635
103279,0.05934395410072901
103280,0.06158878310670126
103286,0.061309655689557256
103287,0.3060469103298534
103290,0.04471841688679538
103298,0.1217752127792418
103315,0.1450620073372659
103319,0.05732410867903881
103334,0.08683643256946601
103336,0.18033441771349906
103345,0.048376968679408966
103368,0.07294025536808729
103371,0.2006172581336898
103377,0.078132478764781
103398,0.12131647065724654
103404,0.17558761291212727
103408,0.1601756972841448
103410,0.056978352179171236
103418,0.06796497559027372
103420,0.14438107069063658
103432,0.08934068760738366
103433,0.06356790198045541
103436,0.15055479443729733
103440,0.07078492463422309
103453,0.10731304104554479
103459,0.07902731084655168
103460,0.18091688156227848
103461,0.09053644568549463
103462,0.07545630780077117
103473,0.13310648465855227
103474,0.020643139035321376
103475,0.19818876212839334
103478,0.12590552441458272
103480,0.1293013278192123
103484,0.07030500967919734
103494,0.12186391953148741
103513,0.0932580108158435
103515,0.09896998412716719
103516,0.180486416266039
103525,0.08678635918148878
103541,0.1283360509294711
103544,0.03566482973806867
103562,0.21772398513526553
103570,0.24332739085257044
103572,0.13862411029556723
103574,0.08974706155053847
103575,0.0626896658966785
103591,0.10978108058471864
103594,0.18507662259040056
103609,0.05279564371556075
103613,0.1652817146226919
103614,0.19617692325373837
103615,0.08987805426339995
103624,0.09302435447252813
103625,0.23752312680768653
103628,0.17940497766906358
103629,0.037487960319545675
103647,0.0800701671238542
103648,0.10846813807832227
103651,0.0692397826685844
103658,0.11965450139456348
103668,0.12808696200411904
103669,0.17420306639836425
103676,0.09342119751264413
103682,0.0870972304049074
103683,0.11244218880932325
103689,0.037592920584673784
103725,0.10253266675077852
103733,0.22619625490003234
103744,0.1695053969554804
103762,0.175993458264709
103771,0.20347411029893314
103773,0.14122276916214907
103783,0.061386116701479414
103784,0.03855046851908581
103808,0.20058185041889087
103812,0.1337196048853243
103813,0.15401724120271243
103814,0.08251998847597793
103818,0.15573832659367773
103824,0.17171079816683224
103828,0.06797836201124649
103830,0.29883031089931783
103840,0.12495963924138558
103842,0.20439410287989182
103847,0.20319408155288138
103848,0.16941029388595893
103851,0.10748264470856775
103854,0.16515716290030863
103857,0.15919718153187068
103861,0.10765008418033538
103862,0.23368295169466516
103865,0.12157786885582425
103870,0.02543658583311863
103876,0.0958228155037113
103891,0.1984990047526601
103908,0.12810618510500624
103914,0.21314289814212775
103918,0.08285232421783525
103940,0.1399303648832489
103963,0.118442756021026
103966,0.18163543961078968
103971,0.18660532273678535
103980,0.11570520034117025
103984,0.06707456264905975
103985,0.17623718904626742
103998,0.2067784364116209
104019,0.04659625889734227
104026,0.06165012355562315
104035,0.14747426791210744
104044,0.11670298891840546
104045,0.092859313341964
104047,0.1598899882822787
104051,0.15663028437099585
104058,0.09726627433555335
104063,0.123208972127065
104066,0.09934845802411278
104087,0.10456279464658172
104089,0.10005797517692933
104095,0.11061381153011299
104098,0.11001691654958146
104104,0.0667097543061201
104110,0.24055340903082909
104120,0.07728278477957527
104122,0.07561490402389343
104131,0.08411784859599432
104132,0.17001405870759229
104135,0.15819024082398925
104136,0.11003392516274933
104149,0.10362730527851222
104150,0.06612273394456564
104156,0.17176039669364804
104165,0.132373178353775
104175,0.048719322116416226
104179,0.13811460306873452
104184,0.1764761515140843
104206,0.23333978149952292
104216,0.14389076033461204
104230,0.16670263181808628
104257,0.06968483320717926
104272,0.11454561062228659
104273,0.13091476433494362
104278,0.08933727777892482
104294,0.13769146498162108
104295,0.05331470836169196
104297,0.0665764116212965
104298,0.16126240377349277
104308,0.0551839583222111
104318,0.056385940530810065
104319,0.1904826211853932
104320,0.10415148307256482
104327,0.07259263522174537
104334,0.10891271887409829
104344,0.08206706053187396
104350,0.10577772956196942
104351,0.13796330173197435
104354,0.04998640153021419
104369,0.1942007871640307
104376,0.047118526274722045
104381,0.112631388962565
104384,0.11798317578409534
104391,0.19262156540804817
104394,0.05662110649421138
