SK_ID_CURR,TARGET
100001,0.02573347964010493
100005,0.14879853974291168
100013,0.021563935488858984
100028,0.02896387648306415
100038,0.05987807458982844
100042,0.01996100803120804
100057,0.008307619498306775
100065,0.026850381712779158
100066,0.009540506040546709
100067,0.06806048005227035
100074,0.06552349521075426
100090,0.07642901343639165
100091,0.079182629972957
100092,0.051900700030058554
100106,0.06823607840993384
100107,0.031111471354310766
100109,0.055707783628792515
100117,0.02064951967370645
100128,0.026987764169275275
100141,0.030004363143507913
100150,0.017151338715755856
100168,0.004805291003561842
100169,0.026710006250703792
100170,0.03128000895356496
100171,0.026002966108203414
100172,0.07017838556848112
100184,0.051323422725822215
100187,0.034882998507393834
100212,0.046906425504737254
100222,0.06283145330578974
100223,0.007638123030481215
100232,0.009687448699837746
100241,0.13344325625091194
100245,0.0031604569050253458
100253,0.01564881934372085
100256,0.03941810194254244
100271,0.008803234863200927
100278,0.24563949896004533
100280,0.007981334317526238
100306,0.10116574974850723
100311,0.10976141261258456
100312,0.00862093403587256
100330,0.08783092398815284
100331,0.024645932966702217
100352,0.03169272888287548
100358,0.15132973991823218
100367,0.025956974694721788
100382,0.05489968069483595
100384,0.045375041247150194
100385,0.06543225382716301
100386,0.02432711533868531
100399,0.012314478552142108
100404,0.03992420595342286
100416,0.013796361877345535
100422,0.044924862567808574
100426,0.032925165550636654
100438,0.04598761331740827
100444,0.0986703987245774
100445,0.03171381547885105
100446,0.027780361222001147
100447,0.017048804297769202
100450,0.03038815877673747
100466,0.015836655084655323
100483,0.018541190510929364
100484,0.01492013911039887
100494,0.05143844673040921
100510,0.0791121702918301
100512,0.01735706638920936
100517,0.027635020325062137
100548,0.01604496228137121
100551,0.026042579495450035
100552,0.04801411281342985
100553,0.01821406923287565
100561,0.05714294984501974
100568,0.24905666219592362
100569,0.02870929180394745
100591,0.04357079437358815
100592,0.016430421602355413
100602,0.030661906795234783
100607,0.03054175766300874
100613,0.05782222077494501
100617,0.04563462900777826
100618,0.06922015462970921
100622,0.09392879007829856
100625,0.0572106338795007
100677,0.041232130110322535
100699,0.03253229554112088
